DateRecorded,State,CountyName,Population,Population20Plus,Population65Plus,StaffedAllBeds,StaffedICUBeds,LicensedAllBeds
05/07/2020,FL,Washington,24880.0,19429.0,4363.0,25.0,0.0,59.0
05/07/2020,GA,Appling,18507.0,13512.0,3189.0,34.0,3.0,49.0
05/07/2020,GA,Bacon,11185.0,8092.0,1794.0,25.0,4.0,25.0
05/07/2020,GA,Baldwin,44823.0,33596.0,7177.0,98.0,12.0,340.0
05/07/2020,GA,Barrow,80809.0,58070.0,10058.0,56.0,6.0,56.0
05/07/2020,GA,Bartow,106408.0,78323.0,14916.0,119.0,21.0,119.0
05/07/2020,GA,Ben Hill,16787.0,12252.0,2939.0,48.0,5.0,75.0
05/07/2020,GA,Berrien,19252.0,14172.0,3292.0,51.0,0.0,63.0
05/07/2020,GA,Bibb,153095.0,110982.0,23876.0,992.0,115.0,1224.0
05/07/2020,GA,Bleckley,12838.0,9387.0,2163.0,15.0,0.0,25.0
05/07/2020,GA,Brooks,15513.0,11834.0,3076.0,25.0,0.0,25.0
05/07/2020,GA,Bulloch,77296.0,56005.0,8860.0,182.0,24.0,195.0
05/07/2020,GA,Burke,22423.0,16065.0,3497.0,40.0,0.0,40.0
05/07/2020,GA,Butts,24193.0,18604.0,3762.0,25.0,0.0,25.0
05/07/2020,GA,Camden,53677.0,39239.0,7319.0,40.0,5.0,40.0
05/07/2020,GA,Candler,10836.0,7880.0,1952.0,25.0,6.0,25.0
05/07/2020,GA,Carroll,118121.0,85567.0,16080.0,197.0,28.0,326.0
05/07/2020,GA,Catoosa,67420.0,50431.0,11954.0,36.0,0.0,179.0
05/07/2020,GA,Chatham,289195.0,218540.0,44478.0,1270.0,78.0,1662.0
05/07/2020,GA,Chattahoochee,10684.0,7757.0,516.0,0.0,0.0,57.0
05/07/2020,GA,Cherokee,254149.0,185899.0,35380.0,114.0,15.0,114.0
05/07/2020,GA,Clarke,127330.0,96207.0,13959.0,564.0,104.0,597.0
05/07/2020,GA,Clayton,289615.0,200830.0,26997.0,551.0,34.0,638.0
05/07/2020,GA,Clinch,6648.0,4809.0,1077.0,15.0,0.0,25.0
05/07/2020,GA,Cobb,756865.0,558978.0,92777.0,1252.0,119.0,1355.0
05/07/2020,GA,Coffee,43093.0,31362.0,5930.0,86.0,10.0,88.0
05/07/2020,GA,Colquitt,45592.0,32581.0,7054.0,94.0,10.0,158.0
05/07/2020,GA,Cook,17162.0,12458.0,2839.0,33.0,0.0,60.0
05/07/2020,GA,Coweta,145864.0,106669.0,20242.0,250.0,23.0,254.0
05/07/2020,GA,Crisp,22601.0,16652.0,4217.0,65.0,16.0,73.0
05/07/2020,GA,Dade,16226.0,12487.0,3132.0,36.0,0.0,36.0
05/07/2020,GA,DeKalb,756558.0,564430.0,94120.0,1907.0,278.0,2534.0
05/07/2020,GA,Decatur,26575.0,19378.0,4307.0,80.0,10.0,80.0
05/07/2020,GA,Dodge,20705.0,16175.0,3737.0,40.0,6.0,94.0
05/07/2020,GA,Dougherty,91243.0,65219.0,14027.0,409.0,50.0,939.0
05/07/2020,GA,Douglas,145331.0,103834.0,16774.0,102.0,8.0,198.0
05/07/2020,GA,Early,10247.0,7457.0,1948.0,15.0,0.0,25.0
05/07/2020,GA,Effingham,62190.0,44246.0,7222.0,25.0,0.0,25.0
05/07/2020,GA,Elbert,19120.0,14605.0,3999.0,52.0,4.0,52.0
05/07/2020,GA,Emanuel,22612.0,16404.0,3643.0,45.0,8.0,72.0
05/07/2020,GA,Evans,10721.0,7611.0,1718.0,49.0,0.0,49.0
05/07/2020,GA,Fannin,25964.0,21218.0,7663.0,50.0,5.0,50.0
05/07/2020,GA,Fayette,113459.0,84330.0,20636.0,290.0,66.0,290.0
05/07/2020,GA,Floyd,97927.0,71949.0,16390.0,435.0,66.0,559.0
05/07/2020,GA,Forsyth,236612.0,165932.0,28421.0,299.0,24.0,304.0
05/07/2020,GA,Franklin,23023.0,17312.0,4376.0,56.0,8.0,56.0
05/07/2020,GA,Fulton,1050114.0,789108.0,122730.0,3829.0,592.0,4783.0
05/07/2020,GA,Glynn,85219.0,64687.0,17247.0,401.0,24.0,401.0
05/07/2020,GA,Gordon,57685.0,42180.0,8560.0,69.0,8.0,69.0
05/07/2020,GA,Grady,24748.0,18068.0,4512.0,46.0,4.0,60.0
05/07/2020,GA,Greene,17698.0,14133.0,5142.0,25.0,0.0,25.0
05/07/2020,GA,Gwinnett,927781.0,654184.0,93264.0,829.0,70.0,1043.0
05/07/2020,GA,Habersham,45388.0,33886.0,8238.0,53.0,4.0,53.0
05/07/2020,GA,Hall,202148.0,145698.0,30106.0,545.0,85.0,657.0
05/07/2020,GA,Haralson,29533.0,21816.0,4773.0,15.0,0.0,25.0
05/07/2020,GA,Henry,230220.0,164849.0,26816.0,252.0,40.0,302.0
05/07/2020,GA,Houston,155469.0,112074.0,19762.0,276.0,36.0,276.0
05/07/2020,GA,Irwin,9398.0,7176.0,1686.0,34.0,0.0,34.0
05/07/2020,GA,Jackson,70422.0,51036.0,10156.0,28.0,0.0,90.0
05/07/2020,GA,Jasper,14040.0,10395.0,2454.0,12.0,0.0,17.0
05/07/2020,GA,Jeff Davis,15029.0,10650.0,2367.0,25.0,4.0,35.0
05/07/2020,GA,Jefferson,15430.0,11441.0,2819.0,37.0,0.0,37.0
05/07/2020,GA,Jenkins,8683.0,6704.0,1458.0,15.0,0.0,25.0
05/07/2020,GA,Laurens,47325.0,34585.0,8359.0,145.0,16.0,368.0
05/07/2020,GA,Liberty,61497.0,42609.0,5689.0,64.0,0.0,64.0
05/07/2020,GA,Lowndes,116321.0,83347.0,14366.0,377.0,48.0,443.0
05/07/2020,GA,Lumpkin,32955.0,25048.0,5786.0,0.0,0.0,52.0
05/07/2020,GA,Macon,13143.0,10358.0,2270.0,22.0,0.0,49.0
05/07/2020,GA,McDuffie,21531.0,15556.0,3777.0,25.0,0.0,25.0
05/07/2020,GA,Meriwether,21068.0,16060.0,4290.0,57.0,0.0,109.0
05/07/2020,GA,Miller,5686.0,4282.0,1264.0,25.0,0.0,25.0
05/07/2020,GA,Mitchell,22192.0,16605.0,3614.0,25.0,0.0,25.0
05/07/2020,GA,Monroe,27520.0,21237.0,5103.0,25.0,0.0,25.0
05/07/2020,GA,Morgan,18853.0,14118.0,3779.0,0.0,0.0,41.0
05/07/2020,GA,Murray,39921.0,29083.0,5931.0,29.0,0.0,42.0
05/07/2020,GA,Muscogee,194160.0,140784.0,26004.0,794.0,61.0,1338.0
05/07/2020,GA,Newton,109541.0,77739.0,14261.0,94.0,10.0,101.0
05/07/2020,GA,Paulding,164044.0,117112.0,17394.0,112.0,8.0,112.0
05/07/2020,GA,Peach,27297.0,20192.0,4367.0,25.0,0.0,25.0
05/07/2020,GA,Pickens,31980.0,24871.0,7004.0,52.0,6.0,52.0
05/07/2020,GA,Polk,42470.0,30694.0,6575.0,25.0,0.0,25.0
05/07/2020,GA,Pulaski,11069.0,8846.0,2503.0,55.0,6.0,55.0
05/07/2020,GA,Putnam,21809.0,17031.0,5246.0,0.0,0.0,25.0
05/07/2020,GA,Rabun,16867.0,13685.0,4663.0,0.0,0.0,25.0
05/07/2020,GA,Randolph,6833.0,5230.0,1632.0,25.0,0.0,25.0
05/07/2020,GA,Richmond,201554.0,148997.0,28342.0,2424.0,405.0,3221.0
05/07/2020,GA,Rockdale,90594.0,65736.0,13059.0,141.0,16.0,141.0
05/07/2020,GA,Screven,13938.0,10739.0,2622.0,25.0,0.0,25.0
05/07/2020,GA,Seminole,8315.0,6406.0,1918.0,45.0,0.0,65.0
05/07/2020,GA,Spalding,66100.0,49091.0,11803.0,160.0,22.0,160.0
05/07/2020,GA,Stephens,26035.0,19442.0,5052.0,74.0,6.0,96.0
05/07/2020,GA,Sumter,29733.0,21795.0,4979.0,54.0,0.0,76.0
05/07/2020,GA,Tattnall,25391.0,19685.0,3629.0,25.0,0.0,25.0
05/07/2020,GA,Taylor,8039.0,6245.0,1626.0,0.0,0.0,0.0
05/07/2020,GA,Thomas,44448.0,32890.0,8131.0,226.0,35.0,264.0
05/07/2020,GA,Tift,40571.0,28987.0,6037.0,181.0,20.0,241.0
05/07/2020,GA,Toombs,26887.0,19104.0,4399.0,52.0,8.0,57.0
05/07/2020,GA,Towns,11852.0,9521.0,4093.0,25.0,0.0,25.0
05/07/2020,GA,Troup,70034.0,51186.0,10394.0,276.0,20.0,276.0
05/07/2020,GA,Union,24001.0,19787.0,7923.0,39.0,5.0,45.0
05/07/2020,GA,Upson,26215.0,19796.0,4843.0,87.0,28.0,115.0
05/07/2020,GA,Walton,93503.0,68093.0,14488.0,76.0,7.0,77.0
05/07/2020,GA,Ware,35680.0,26301.0,6167.0,134.0,22.0,231.0
05/07/2020,GA,Washington,20386.0,15551.0,3540.0,56.0,0.0,56.0
05/07/2020,GA,Wayne,29808.0,21911.0,4722.0,88.0,12.0,88.0
05/07/2020,GA,Wheeler,7879.0,6378.0,1152.0,0.0,0.0,25.0
05/07/2020,GA,Whitfield,104062.0,74428.0,14620.0,246.0,34.0,282.0
05/07/2020,GA,Wilkes,9876.0,7566.0,2282.0,25.0,0.0,25.0
05/07/2020,GA,Worth,20299.0,15332.0,3872.0,25.0,0.0,25.0
05/07/2020,HI,Hawaii,200983.0,153316.0,42032.0,296.0,24.0,333.0
05/07/2020,HI,Honolulu,980080.0,750689.0,173793.0,2266.0,139.0,2412.0
05/07/2020,HI,Kauai,72133.0,55039.0,14539.0,72.0,7.0,72.0
05/07/2020,HI,Maui,167207.0,127653.0,30566.0,247.0,20.0,247.0
05/07/2020,IA,Adair,7063.0,5412.0,1603.0,25.0,0.0,25.0
05/07/2020,IA,Adams,3645.0,2801.0,841.0,22.0,0.0,22.0
05/07/2020,IA,Allamakee,13832.0,10313.0,3143.0,25.0,0.0,25.0
05/07/2020,IA,Appanoose,12437.0,9422.0,2823.0,25.0,3.0,45.0
05/07/2020,IA,Audubon,5506.0,4277.0,1362.0,25.0,0.0,25.0
05/07/2020,IA,Benton,25642.0,19132.0,4767.0,25.0,0.0,25.0
05/07/2020,IA,Black Hawk,132408.0,99053.0,21719.0,384.0,29.0,675.0
05/07/2020,IA,Boone,26346.0,20200.0,4854.0,25.0,0.0,42.0
05/07/2020,IA,Bremer,24947.0,18379.0,4886.0,37.0,0.0,50.0
05/07/2020,IA,Buchanan,21199.0,15206.0,3786.0,25.0,0.0,120.0
05/07/2020,IA,Buena Vista,19874.0,14166.0,3198.0,25.0,5.0,35.0
05/07/2020,IA,Calhoun,9699.0,7431.0,2225.0,25.0,2.0,25.0
05/07/2020,IA,Carroll,20154.0,14802.0,4095.0,66.0,6.0,116.0
05/07/2020,IA,Cass,12930.0,9779.0,2997.0,25.0,4.0,33.0
05/07/2020,IA,Cerro Gordo,42647.0,32816.0,9286.0,205.0,18.0,586.0
05/07/2020,IA,Cherokee,11321.0,8652.0,2721.0,61.0,0.0,83.0
05/07/2020,IA,Chickasaw,11964.0,8909.0,2485.0,8.0,0.0,18.0
05/07/2020,IA,Clarke,9423.0,6785.0,1743.0,25.0,0.0,25.0
05/07/2020,IA,Clay,16134.0,12147.0,3344.0,49.0,0.0,99.0
05/07/2020,IA,Clayton,17556.0,13494.0,4173.0,25.0,0.0,50.0
05/07/2020,IA,Clinton,46518.0,34924.0,9160.0,120.0,10.0,265.0
05/07/2020,IA,Crawford,17158.0,12337.0,3006.0,25.0,0.0,25.0
05/07/2020,IA,Dallas,90180.0,63261.0,10813.0,25.0,0.0,25.0
05/07/2020,IA,Davis,9017.0,6174.0,1613.0,25.0,0.0,25.0
05/07/2020,IA,Decatur,7890.0,5742.0,1584.0,11.0,0.0,25.0
05/07/2020,IA,Delaware,17069.0,12669.0,3292.0,25.0,0.0,25.0
05/07/2020,IA,Des Moines,39138.0,29539.0,8150.0,136.0,12.0,213.0
05/07/2020,IA,Dickinson,17153.0,13560.0,4485.0,44.0,3.0,49.0
05/07/2020,IA,Dubuque,96854.0,71841.0,17409.0,257.0,18.0,470.0
05/07/2020,IA,Emmet,9253.0,7070.0,1979.0,22.0,0.0,25.0
05/07/2020,IA,Fayette,19660.0,14974.0,4227.0,50.0,0.0,50.0
05/07/2020,IA,Floyd,15761.0,11809.0,3437.0,25.0,0.0,25.0
05/07/2020,IA,Franklin,10124.0,7570.0,2125.0,25.0,0.0,25.0
05/07/2020,IA,Fremont,6993.0,5296.0,1584.0,25.0,0.0,25.0
05/07/2020,IA,Greene,8981.0,6692.0,1983.0,25.0,4.0,25.0
05/07/2020,IA,Grundy,12304.0,9221.0,2569.0,25.0,0.0,80.0
05/07/2020,IA,Guthrie,10720.0,8081.0,2407.0,25.0,0.0,25.0
05/07/2020,IA,Hamilton,14952.0,11241.0,3065.0,0.0,0.0,25.0
05/07/2020,IA,Hancock,10712.0,8152.0,2407.0,25.0,0.0,25.0
05/07/2020,IA,Hardin,16868.0,13006.0,3716.0,19.0,0.0,35.0
05/07/2020,IA,Harrison,14134.0,10555.0,2785.0,25.0,0.0,25.0
05/07/2020,IA,Henry,20067.0,15155.0,3806.0,25.0,0.0,152.0
05/07/2020,IA,Howard,9187.0,6725.0,1918.0,18.0,0.0,19.0
05/07/2020,IA,Humboldt,9547.0,7142.0,2055.0,17.0,0.0,49.0
05/07/2020,IA,Ida,6841.0,5055.0,1519.0,25.0,0.0,25.0
05/07/2020,IA,Iowa,16141.0,12063.0,3061.0,25.0,0.0,25.0
05/07/2020,IA,Jackson,19432.0,14692.0,4061.0,25.0,0.0,25.0
05/07/2020,IA,Jasper,37147.0,28051.0,7109.0,48.0,4.0,68.0
05/07/2020,IA,Jefferson,18381.0,15204.0,4119.0,25.0,0.0,25.0
05/07/2020,IA,Johnson,151260.0,112795.0,17736.0,962.0,95.0,1383.0
05/07/2020,IA,Jones,20744.0,15897.0,4273.0,0.0,0.0,22.0
05/07/2020,IA,Keokuk,10225.0,7671.0,2192.0,25.0,0.0,25.0
05/07/2020,IA,Kossuth,14908.0,11342.0,3538.0,24.0,0.0,25.0
05/07/2020,IA,Lee,34055.0,26083.0,6917.0,99.0,10.0,121.0
05/07/2020,IA,Linn,225909.0,167576.0,35702.0,495.0,44.0,1018.0
05/07/2020,IA,Lucas,8645.0,6471.0,1882.0,25.0,0.0,25.0
05/07/2020,IA,Lyon,11811.0,8201.0,2140.0,0.0,0.0,25.0
05/07/2020,IA,Madison,16249.0,11844.0,2760.0,25.0,0.0,25.0
05/07/2020,IA,Mahaska,22000.0,16065.0,4027.0,25.0,0.0,33.0
05/07/2020,IA,Marion,33407.0,24364.0,5957.0,50.0,3.0,50.0
05/07/2020,IA,Marshall,39981.0,28889.0,7272.0,41.0,0.0,125.0
05/07/2020,IA,Mills,15063.0,11182.0,2774.0,0.0,0.0,851.0
05/07/2020,IA,Mitchell,10569.0,7835.0,2236.0,25.0,0.0,25.0
05/07/2020,IA,Monona,8679.0,6586.0,2136.0,25.0,0.0,25.0
05/07/2020,IA,Monroe,7790.0,5779.0,1555.0,25.0,0.0,25.0
05/07/2020,IA,Montgomery,10003.0,7499.0,2144.0,25.0,8.0,25.0
05/07/2020,IA,Muscatine,42929.0,31240.0,7145.0,45.0,5.0,48.0
05/07/2020,IA,O'Brien,13840.0,10245.0,2859.0,39.0,0.0,39.0
05/07/2020,IA,Osceola,6040.0,4475.0,1299.0,25.0,0.0,25.0
05/07/2020,IA,Page,15249.0,12029.0,3404.0,50.0,2.0,50.0
05/07/2020,IA,Palo Alto,8929.0,6656.0,1958.0,24.0,0.0,47.0
05/07/2020,IA,Plymouth,25095.0,18243.0,4611.0,25.0,0.0,25.0
05/07/2020,IA,Pocahontas,6740.0,5066.0,1552.0,25.0,0.0,25.0
05/07/2020,IA,Polk,487204.0,354332.0,63631.0,1379.0,120.0,1880.0
05/07/2020,IA,Pottawattamie,93533.0,69011.0,16335.0,255.0,29.0,514.0
05/07/2020,IA,Poweshiek,18699.0,14092.0,3887.0,49.0,5.0,49.0
05/07/2020,IA,Ringgold,4968.0,3694.0,1219.0,16.0,0.0,16.0
05/07/2020,IA,Sac,9719.0,7354.0,2283.0,25.0,0.0,25.0
05/07/2020,IA,Scott,173283.0,128010.0,28142.0,432.0,39.0,1193.0
05/07/2020,IA,Shelby,11578.0,8726.0,2618.0,25.0,0.0,25.0
05/07/2020,IA,Sioux,34909.0,23918.0,5536.0,94.0,0.0,96.0
05/07/2020,IA,Story,98105.0,72869.0,11812.0,175.0,14.0,254.0
05/07/2020,IA,Union,12359.0,9200.0,2544.0,25.0,4.0,25.0
05/07/2020,IA,Van Buren,7020.0,5283.0,1576.0,25.0,0.0,25.0
05/07/2020,IA,Wapello,35205.0,26401.0,6337.0,88.0,11.0,217.0
05/07/2020,IA,Washington,22141.0,16159.0,4272.0,25.0,0.0,25.0
05/07/2020,IA,Wayne,6401.0,4644.0,1416.0,25.0,0.0,25.0
05/07/2020,IA,Webster,36277.0,27069.0,6654.0,46.0,8.0,200.0
05/07/2020,IA,Winneshiek,20029.0,15253.0,4144.0,25.0,0.0,25.0
05/07/2020,IA,Woodbury,102539.0,72711.0,15471.0,316.0,34.0,830.0
05/07/2020,IA,Wright,12690.0,9368.0,2884.0,47.0,0.0,47.0
05/07/2020,ID,Ada,469966.0,345855.0,67792.0,1195.0,105.0,1350.0
05/07/2020,ID,Bannock,87138.0,61523.0,12400.0,137.0,20.0,219.0
05/07/2020,ID,Bear Lake,6050.0,4287.0,1248.0,21.0,0.0,21.0
05/07/2020,ID,Benewah,9226.0,6973.0,2073.0,19.0,0.0,19.0
05/07/2020,ID,Bingham,46236.0,30773.0,6595.0,131.0,5.0,153.0
05/07/2020,ID,Blaine,22601.0,17123.0,4435.0,25.0,0.0,25.0
05/07/2020,ID,Bonner,44727.0,35102.0,10973.0,25.0,4.0,25.0
05/07/2020,ID,Bonneville,116854.0,78067.0,15543.0,267.0,35.0,332.0
05/07/2020,ID,Boundary,11948.0,8907.0,2691.0,20.0,0.0,20.0
05/07/2020,ID,Butte,2611.0,1931.0,612.0,14.0,0.0,14.0
05/07/2020,ID,Canyon,223499.0,153464.0,30762.0,208.0,31.0,256.0
05/07/2020,ID,Caribou,7060.0,4870.0,1234.0,25.0,0.0,25.0
05/07/2020,ID,Cassia,23864.0,15630.0,3391.0,31.0,6.0,31.0
05/07/2020,ID,Clearwater,8758.0,7177.0,2389.0,78.0,0.0,83.0
05/07/2020,ID,Elmore,27259.0,19635.0,3674.0,21.0,0.0,25.0
05/07/2020,ID,Franklin,13726.0,8942.0,1943.0,20.0,0.0,20.0
05/07/2020,ID,Gem,17634.0,13217.0,3863.0,13.0,0.0,16.0
05/07/2020,ID,Gooding,15196.0,10621.0,2627.0,16.0,0.0,18.0
05/07/2020,ID,Idaho,16513.0,12925.0,4606.0,40.0,0.0,41.0
05/07/2020,ID,Jerome,24015.0,16033.0,3117.0,25.0,0.0,25.0
05/07/2020,ID,Kootenai,161505.0,121241.0,30670.0,401.0,55.0,434.0
05/07/2020,ID,Latah,40134.0,29889.0,5406.0,25.0,3.0,25.0
05/07/2020,ID,Lemhi,7961.0,6343.0,2409.0,18.0,0.0,18.0
05/07/2020,ID,Madison,39304.0,25744.0,2738.0,67.0,4.0,69.0
05/07/2020,ID,Minidoka,20825.0,14395.0,3387.0,16.0,0.0,25.0
05/07/2020,ID,Nez Perce,40408.0,30815.0,8061.0,110.0,9.0,145.0
05/07/2020,ID,Oneida,4488.0,3109.0,912.0,11.0,0.0,11.0
05/07/2020,ID,Power,7768.0,5131.0,1199.0,10.0,0.0,10.0
05/07/2020,ID,Shoshone,12796.0,9945.0,2923.0,21.0,0.0,25.0
05/07/2020,ID,Teton,11640.0,8521.0,1457.0,13.0,0.0,13.0
05/07/2020,ID,Twin Falls,86081.0,60325.0,13252.0,172.0,30.0,253.0
05/07/2020,ID,Valley,11041.0,8886.0,2772.0,23.0,0.0,25.0
05/07/2020,ID,Washington,10161.0,7625.0,2554.0,19.0,0.0,25.0
05/07/2020,IL,Adams,65691.0,49446.0,13290.0,248.0,25.0,307.0
05/07/2020,IL,Bond,16630.0,13050.0,3086.0,32.0,0.0,42.0
05/07/2020,IL,Boone,53577.0,38788.0,8484.0,0.0,0.0,0.0
05/07/2020,IL,Bureau,32993.0,25239.0,7231.0,69.0,9.0,94.0
05/07/2020,IL,Champaign,209983.0,156241.0,26930.0,629.0,51.0,680.0
05/07/2020,IL,Christian,32661.0,25410.0,6511.0,47.0,0.0,47.0
05/07/2020,IL,Clay,13253.0,9958.0,2693.0,20.0,0.0,20.0
05/07/2020,IL,Clinton,37639.0,28909.0,6483.0,46.0,0.0,70.0
05/07/2020,IL,Coles,50885.0,39280.0,8609.0,82.0,9.0,149.0
05/07/2020,IL,Cook,5180493.0,3928914.0,758167.0,15073.0,1654.0,20321.0
05/07/2020,IL,Crawford,18807.0,14685.0,3557.0,25.0,0.0,63.0
05/07/2020,IL,De Witt,15769.0,12070.0,3031.0,15.0,0.0,25.0
05/07/2020,IL,DeKalb,104143.0,76587.0,13172.0,192.0,16.0,192.0
05/07/2020,IL,DuPage,928589.0,695227.0,143938.0,1636.0,241.0,1843.0
05/07/2020,IL,Edgar,17360.0,13465.0,3777.0,25.0,0.0,25.0
05/07/2020,IL,Effingham,34208.0,25387.0,6043.0,133.0,10.0,133.0
05/07/2020,IL,Fayette,21416.0,16416.0,4066.0,29.0,4.0,110.0
05/07/2020,IL,Ford,13264.0,9934.0,2487.0,25.0,2.0,41.0
05/07/2020,IL,Franklin,38701.0,29325.0,7932.0,25.0,0.0,25.0
05/07/2020,IL,Fulton,34844.0,27251.0,7187.0,43.0,5.0,87.0
05/07/2020,IL,Greene,13044.0,10023.0,2551.0,25.0,0.0,25.0
05/07/2020,IL,Grundy,50972.0,36878.0,7173.0,89.0,8.0,89.0
05/07/2020,IL,Hamilton,8163.0,6213.0,1783.0,25.0,0.0,25.0
05/07/2020,IL,Hancock,17844.0,13773.0,4134.0,18.0,0.0,18.0
05/07/2020,IL,Hardin,3910.0,3126.0,1005.0,25.0,0.0,25.0
05/07/2020,IL,Henry,49090.0,37046.0,9981.0,50.0,3.0,86.0
05/07/2020,IL,Iroquois,27604.0,21027.0,5952.0,25.0,0.0,25.0
05/07/2020,IL,Jackson,57419.0,44084.0,9017.0,192.0,21.0,192.0
05/07/2020,IL,Jefferson,37820.0,28678.0,7239.0,171.0,22.0,181.0
05/07/2020,IL,Jersey,21847.0,16801.0,4260.0,46.0,4.0,65.0
05/07/2020,IL,Jo Daviess,21366.0,16958.0,6004.0,25.0,0.0,25.0
05/07/2020,IL,Kane,534216.0,384110.0,73009.0,923.0,103.0,1100.0
05/07/2020,IL,Kankakee,110024.0,81240.0,18550.0,460.0,56.0,500.0
05/07/2020,IL,Knox,50112.0,38859.0,10820.0,177.0,18.0,254.0
05/07/2020,IL,LaSalle,109430.0,83466.0,20717.0,164.0,13.0,262.0
05/07/2020,IL,Lake,700832.0,510293.0,99810.0,712.0,96.0,1009.0
05/07/2020,IL,Lawrence,15765.0,12524.0,2748.0,25.0,0.0,25.0
05/07/2020,IL,Lee,34223.0,26794.0,6708.0,66.0,6.0,80.0
05/07/2020,IL,Livingston,35761.0,27328.0,6868.0,42.0,5.0,42.0
05/07/2020,IL,Logan,28925.0,22448.0,5285.0,25.0,0.0,25.0
05/07/2020,IL,Macon,104712.0,78823.0,20960.0,333.0,65.0,431.0
05/07/2020,IL,Macoupin,45313.0,34659.0,9006.0,50.0,0.0,50.0
05/07/2020,IL,Madison,264461.0,200643.0,45485.0,628.0,58.0,904.0
05/07/2020,IL,Marion,37620.0,28157.0,7408.0,107.0,9.0,149.0
05/07/2020,IL,Mason,13565.0,10462.0,3011.0,25.0,0.0,25.0
05/07/2020,IL,Massac,14080.0,10702.0,2957.0,25.0,0.0,25.0
05/07/2020,IL,McDonough,29955.0,22918.0,5284.0,45.0,7.0,60.0
05/07/2020,IL,McHenry,308570.0,228548.0,45024.0,277.0,33.0,462.0
05/07/2020,IL,McLean,172828.0,127288.0,22860.0,343.0,30.0,370.0
05/07/2020,IL,Mercer,15601.0,11947.0,3380.0,22.0,0.0,22.0
05/07/2020,IL,Montgomery,28601.0,22312.0,5764.0,50.0,0.0,50.0
05/07/2020,IL,Morgan,33976.0,26513.0,6799.0,93.0,9.0,131.0
05/07/2020,IL,Ogle,50923.0,38310.0,9547.0,17.0,4.0,17.0
05/07/2020,IL,Peoria,180621.0,133200.0,30816.0,986.0,107.0,1226.0
05/07/2020,IL,Perry,21174.0,16562.0,3945.0,25.0,0.0,50.0
05/07/2020,IL,Piatt,16396.0,12369.0,3174.0,16.0,0.0,16.0
05/07/2020,IL,Pike,15611.0,11795.0,3271.0,25.0,0.0,35.0
05/07/2020,IL,Randolph,32106.0,25294.0,5972.0,75.0,0.0,75.0
05/07/2020,IL,Richland,15763.0,11806.0,3228.0,47.0,8.0,134.0
05/07/2020,IL,Rock Island,143477.0,107855.0,27672.0,442.0,58.0,472.0
05/07/2020,IL,Saline,23906.0,18221.0,4845.0,65.0,0.0,102.0
05/07/2020,IL,Sangamon,195348.0,147605.0,34887.0,907.0,93.0,1062.0
05/07/2020,IL,Schuyler,6907.0,5527.0,1574.0,22.0,0.0,22.0
05/07/2020,IL,Shelby,21741.0,16674.0,4897.0,30.0,0.0,30.0
05/07/2020,IL,St. Clair,261059.0,194125.0,41261.0,428.0,26.0,707.0
05/07/2020,IL,Stephenson,44753.0,34293.0,10172.0,100.0,8.0,100.0
05/07/2020,IL,Tazewell,132328.0,99729.0,24831.0,132.0,8.0,132.0
05/07/2020,IL,Union,16841.0,12967.0,3597.0,25.0,0.0,47.0
05/07/2020,IL,Vermilion,76806.0,57032.0,14856.0,179.0,12.0,419.0
05/07/2020,IL,Wabash,11549.0,8704.0,2387.0,25.0,4.0,25.0
05/07/2020,IL,Warren,17032.0,12558.0,3327.0,23.0,0.0,23.0
05/07/2020,IL,Washington,13995.0,10733.0,2815.0,22.0,0.0,50.0
05/07/2020,IL,Wayne,16332.0,12296.0,3517.0,25.0,4.0,55.0
05/07/2020,IL,Whiteside,55626.0,42178.0,11600.0,121.0,9.0,123.0
05/07/2020,IL,Will,692310.0,501388.0,90406.0,750.0,97.0,923.0
05/07/2020,IL,Williamson,67056.0,51190.0,12713.0,294.0,26.0,327.0
05/07/2020,IL,Winnebago,284081.0,211006.0,49819.0,884.0,90.0,940.0
05/07/2020,IL,Woodford,38463.0,28219.0,6960.0,25.0,0.0,25.0
05/07/2020,IN,Adams,35636.0,23599.0,5524.0,25.0,4.0,25.0
05/07/2020,IN,Allen,375351.0,269581.0,54718.0,1344.0,170.0,1387.0
05/07/2020,IN,Bartholomew,82753.0,61351.0,13487.0,211.0,17.0,225.0
05/07/2020,IN,Blackford,11930.0,9083.0,2580.0,15.0,0.0,15.0
05/07/2020,IN,Boone,66999.0,47763.0,8954.0,68.0,8.0,68.0
05/07/2020,IN,Cass,37955.0,28315.0,6753.0,60.0,5.0,60.0
05/07/2020,IN,Clark,117360.0,88600.0,18524.0,299.0,22.0,299.0
05/07/2020,IN,Clay,26170.0,19618.0,4675.0,25.0,0.0,25.0
05/07/2020,IN,Clinton,32250.0,23056.0,5379.0,25.0,0.0,25.0
05/07/2020,IN,Daviess,33147.0,22653.0,5080.0,42.0,5.0,42.0
05/07/2020,IN,DeKalb,43226.0,31792.0,7019.0,37.0,8.0,53.0
05/07/2020,IN,Dearborn,49568.0,37343.0,8779.0,102.0,8.0,102.0
05/07/2020,IN,Decatur,26794.0,19646.0,4485.0,25.0,0.0,25.0
05/07/2020,IN,Delaware,114772.0,87265.0,19672.0,352.0,36.0,368.0
05/07/2020,IN,Dubois,42565.0,31338.0,7430.0,111.0,26.0,111.0
